time,q_0,q_1,q_2,q_3,q_4,q_5,v_0,v_1,v_2,v_3,v_4,v_5
14.239999999999785,0.001169892650854983,0.7166760983430535,0.6045418661609752,-0.029337827648095945,-0.040153683479645166,0.02432777253156647,1.9575320363066243e-05,-3.0246130211971067e-07,7.733349479348487e-07,-6.111801008967467e-06,-8.156118487649841e-07,1.3477723206298787e-06
14.259999999999785,0.0011702830380942103,0.7166760923110259,0.6045418815835812,-0.02933794953496464,-0.04015369974535058,0.024327799410225517,1.9519361961359798e-05,-3.016013780811931e-07,7.711303018535713e-07,-6.094343434765334e-06,-8.132852705658944e-07,1.34393295250695e-06
14.279999999999784,0.001170672309364777,0.7166760862961489,0.6045418969622193,-0.02933807107366724,-0.04015371596465218,0.024327826212261063,1.9463563528334737e-05,-3.007438535003743e-07,7.689319040088813e-07,-6.076935129933007e-06,-8.10965079894457e-07,1.3401017772072227e-06
14.299999999999784,0.0011710604678569054,0.7166760802983733,0.6045419122970132,-0.029338192265198917,-0.04015373213768385,0.024327852937988018,1.9407924606419957e-05,-2.9988877877800583e-07,7.6673969368237e-07,-6.059576583860938e-06,-8.086515836008083e-07,1.3362863476760377e-06
14.319999999999784,0.0011714475167516655,0.7166760743176518,0.6045419275880911,-0.02933831311055645,-0.04015374826457424,0.024327879587556327,1.9352444738006673e-05,-2.9903607509893335e-07,7.645538982521888e-07,-6.042267876734446e-06,-8.063445196981265e-07,1.3324784153844923e-06
14.339999999999783,0.0011718334592210682,0.7166760683539366,0.6045419428355778,-0.029338433610723632,-0.040153764345455305,0.024327906161182293,1.929712347013705e-05,-2.98185760745266e-07,7.623743361229526e-07,-6.025008359027308e-06,-8.040440531195421e-07,1.3286812983319598e-06
14.359999999999783,0.0011722182984280447,0.7166760624071784,0.6045419580395933,-0.029338553766685076,-0.04015378038046313,0.02432793265910572,1.92419603488188e-05,-2.973379075322709e-07,7.602007769208702e-07,-6.007798072206187e-06,-8.017503913830833e-07,1.3248961713579502e-06
14.379999999999782,0.0011726020375264741,0.7166760564773306,0.6045419732002653,-0.029338673579424056,-0.04015379636972417,0.024327959081518444,1.9186954921469615e-05,-2.9649238977013137e-07,7.580335971463394e-07,-5.99063694906944e-06,-7.994630518495236e-07,1.3211206361495723e-06
14.399999999999782,0.0011729846796612326,0.7166760505643449,0.6045419883177163,-0.029338793049921125,-0.04015381231336746,0.02432798542863333,1.9132106737925064e-05,-2.956492816499086e-07,7.55872553452408e-07,-5.973524853425015e-06,-7.971821645215851e-07,1.3173557443661085e-06
14.419999999999781,0.0011733662279681855,0.7166760446681731,0.6045420033920688,-0.029338912179156094,-0.04015382821152781,0.02432801170066273,1.9077415347636954e-05,-2.9480858899962555e-07,7.537176212419296e-07,-5.95646174854271e-06,-7.949080176349043e-07,1.3136014699144415e-06
14.439999999999781,0.001173746685574258,0.7166760387887672,0.6045420184234421,-0.029339030968099755,-0.04015384406433077,0.02432803789784139,1.9022880303623662e-05,-2.939703002222712e-07,7.515686687331152e-07,-5.939447182990703e-06,-7.926401478850421e-07,1.3098589329626204e-06
14.45999999999978,0.0011741260555974237,0.7166760329260808,0.6045420334119627,-0.029339149417722574,-0.040153859871907685,0.024328064020420693,1.8968501158290572e-05,-2.9313431517011366e-07,7.494260241576296e-07,-5.922481140966044e-06,-7.903788458082994e-07,1.3061289652954635e-06
14.47999999999978,0.0011745043411467465,0.7166760270800664,0.6045420483577503,-0.029339267528993216,-0.04015387563438678,0.024328090068495237,1.891427746614004e-05,-2.9230072404662823e-07,7.47289379518806e-07,-5.9055635320486715e-06,-7.881239548104993e-07,1.3024037272636361e-06
14.49999999999978,0.0011748815453223973,0.7166760212506772,0.6045420632609284,-0.029339385302880057,-0.04015389135189487,0.024328116042395563,1.8860208782541056e-05,-2.914694588068521e-07,7.451589075719105e-07,-5.888694342121765e-06,-7.858754047466359e-07,1.298695016278729e-06
14.51999999999978,0.0011752576712156947,0.7166760154378634,0.6045420781216109,-0.029339502740347044,-0.040153907024559087,0.024328141942263338,1.8806294664869923e-05,-2.906406889214291e-07,7.430341251086654e-07,-5.871873349343242e-06,-7.836332105797935e-07,1.294993388716227e-06
14.539999999999779,0.001175632721909113,0.7166760096415831,0.6045420929399303,-0.02933961984234708,-0.04015392265250916,0.024328167768318577,1.8752534670923325e-05,-2.898140178188299e-07,7.409159732768067e-07,-5.855100001728097e-06,-7.813975036149512e-07,1.2913027619531276e-06
14.559999999999778,0.0011760067004762905,0.7166760038617855,0.6045421077159984,-0.029339736609847535,-0.04015393823587728,0.024328193520805848,1.8698928358877222e-05,-2.8898987878947725e-07,7.388034028247997e-07,-5.838375022830975e-06,-7.791684060116199e-07,1.2876243635123617e-06
14.579999999999778,0.0011763796099821349,0.7166759980984237,0.6045421224499337,-0.029339853043795508,-0.04015395377478411,0.024328219199862038,1.8645475292219334e-05,-2.881680867225353e-07,7.366967663413612e-07,-5.821697398690145e-06,-7.769453414484933e-07,1.2839528095865503e-06
14.599999999999778,0.0011767514534827093,0.7166759923514524,0.6045421371418596,-0.02933996914515102,-0.040153969269351636,0.02432824480576628,1.8592175028720278e-05,-2.8734856563613966e-07,7.345962965720123e-07,-5.805067775646305e-06,-7.747283762066155e-07,1.280295212040843e-06
14.619999999999777,0.0011771222340254467,0.7166759866208257,0.604542151791895,-0.02934008491485355,-0.04015398471972051,0.024328270338693864,1.8539027136871953e-05,-2.865313387931581e-07,7.325017698996592e-07,-5.788485126442237e-06,-7.725184437464624e-07,1.2766463791542064e-06
14.639999999999777,0.0011774919546489715,0.7166759809064995,0.6045421664001658,-0.029340200353853544,-0.040154000126004334,0.02432829579886441,1.84860311762441e-05,-2.8571630509950957e-07,7.304135394067803e-07,-5.771949999716196e-06,-7.703141913038093e-07,1.2730085272707217e-06
14.659999999999776,0.0011778606183832868,0.716675975208427,0.6045421809667886,-0.029340315463093014,-0.04015401548833889,0.024328321186491572,1.8433186715760855e-05,-2.849036274072122e-07,7.283311375192128e-07,-5.755461973480452e-06,-7.681167278300957e-07,1.2693813582120778e-06
14.679999999999776,0.0011782282282496684,0.7166759695265587,0.6045421954918749,-0.029340430243525378,-0.04015403080683546,0.02432834650176623,1.8380493319084317e-05,-2.8409341541708654e-07,7.262543177483478e-07,-5.739021618098863e-06,-7.659248282626815e-07,1.2657637328935253e-06
14.699999999999775,0.001178594787260833,0.7166759638608516,0.6045422099755482,-0.02934054469607543,-0.040154046081625844,0.02432837174492109,1.8327950558229367e-05,-2.8328534993084983e-07,7.24183663250619e-07,-5.722627502517609e-06,-7.637395190623105e-07,1.2621577429969832e-06
14.719999999999775,0.0011789602984208028,0.7166759582112582,0.6045422244179226,-0.029340658821688313,-0.04015406131283901,0.024328396916131447,1.8275557998492376e-05,-2.824796752948402e-07,7.22118723066648e-07,-5.706280644150034e-06,-7.615606584182086e-07,1.2585605177481066e-06
14.739999999999775,0.0011793247647250984,0.7166759525777336,0.6045422388191167,-0.02934077262128806,-0.04015407650059212,0.024328422015597744,1.8223315214778214e-05,-2.8167622416913986e-07,7.200597056221217e-07,-5.6899799872785104e-06,-7.593876556287287e-07,1.2549733148768748e-06
14.759999999999774,0.0011796881891606053,0.7166759469602322,0.6045422531792476,-0.02934088609581098,-0.04015409164501313,0.024328447043529627,1.817122177534957e-05,-2.8087507393183014e-07,7.180065425137201e-07,-5.673726146066517e-06,-7.572210503326279e-07,1.25139659416502e-06
14.779999999999774,0.0011800505747056969,0.7166759413587087,0.6045422674984328,-0.029340999246186595,-0.040154106746222336,0.024328472000133466,1.8119277254580673e-05,-2.8007617316531557e-07,7.159592603097929e-07,-5.65751878072124e-06,-7.550604602164341e-07,1.2478301920103312e-06
14.799999999999773,0.00118041192433024,0.7166759357731207,0.6045422817767965,-0.029341112073337602,-0.04015412180434306,0.02432849688562607,1.806748122716156e-05,-2.7927939853401116e-07,7.139181841289025e-07,-5.641357550289568e-06,-7.529060359864815e-07,1.2442746302177524e-06
14.819999999999773,0.001180772240995586,0.7166759302034196,0.6045422960144452,-0.029341224578187303,-0.040154136819501675,0.0243285217001753,1.8015833267290135e-05,-2.7848505848844003e-07,7.118824379700583e-07,-5.625242485043849e-06,-7.507579309097547e-07,1.2407274613171874e-06
14.839999999999772,0.001181131527654639,0.7166759246495604,0.6045423102114945,-0.029341336761655026,-0.040154151791818804,0.024328546444001082,1.7964332952649886e-05,-2.7769295477716365e-07,7.098524651033243e-07,-5.609173386258111e-06,-7.486158565591064e-07,1.2371912891284837e-06
14.859999999999772,0.0011814897872518709,0.716675919111499,0.6045423243680605,-0.029341448624659053,-0.04015416672141715,0.02432857111733423,1.7912979861600307e-05,-2.769030751010163e-07,7.078283025670617e-07,-5.593150201377505e-06,-7.464799174199105e-07,1.2336666573696304e-06
14.879999999999772,0.0011818470227233306,0.7166759135891916,0.6045423384842628,-0.029341560168113245,-0.040154181608423614,0.02432859572034729,1.7861773572986688e-05,-2.7611537047378285e-07,7.058101086780892e-07,-5.577172709628565e-06,-7.443503230537279e-07,1.2301506531159333e-06
14.899999999999771,0.001182203236996662,0.7166759080825923,0.6045423525602116,-0.02934167139293145,-0.04015419645294627,0.02432862025322519,1.781071366657051e-05,-2.753299645386945e-07,7.037974412930049e-07,-5.561240910365489e-06,-7.422261325903978e-07,1.2266438949485151e-06
14.91999999999977,0.0011825584329911388,0.7166759025916575,0.6045423665960235,-0.029341782300020526,-0.04015421125511225,0.0243286447161953,1.7759799723836728e-05,-2.7454673987018327e-07,7.017905911042388e-07,-5.54535445366786e-06,-7.401082993902019e-07,1.2231485056019891e-06
14.93999999999977,0.0011829126136176998,0.7166758971163422,0.6045423805918112,-0.029341892890290627,-0.040154226015047985,0.024328669109449547,1.7709031328045494e-05,-2.737657660073907e-07,6.997893862882224e-07,-5.529513504992076e-06,-7.379967867438642e-07,1.21966271236189e-06
