time,ctrl_0,ctrl_1,ctrl_2,ctrl_3,ctrl_4,ctrl_5
0.36000000000000004,0.6576386671744903,-27.533233828790614,6.034884836982325,1.4591158136445914,0.06121477376469873,0.0003466859899553718
0.38000000000000006,0.5793684171516649,-27.885698821810013,6.22926924290044,1.4940770480813965,0.06181643430778769,0.0003542388696503975
0.4000000000000001,0.5015582811065764,-28.153017762618052,6.388014826212502,1.522169889674233,0.06206251833730485,0.0003591760418282467
0.4200000000000001,0.42570028742550914,-28.347168798054483,6.515662863715005,1.5442939728941916,0.06200946829383359,0.0003619952311817451
0.4400000000000001,0.3529779163617226,-28.47887617933261,6.616304156841449,1.5612581393249396,0.06170755623102177,0.0003631165132766752
0.46000000000000013,0.284287844940021,-28.557691713832504,6.693607313646432,1.5737863384258284,0.061201315562762815,0.0003628925650482986
0.48000000000000015,0.22026726897765458,-28.59208165279086,6.7508489439546,1.5825238263316272,0.060529977411445515,0.00036161782376468565
0.5000000000000001,0.16132475365875898,-28.589515053883403,6.790944571696391,1.5880434648279138,0.059727913651560494,0.000359536759623988
0.5200000000000001,0.10767275488077166,-28.556551010124984,6.816479185002045,1.5908519223144042,0.058825072846422875,0.0003568512509304427
0.5400000000000001,0.05936021814060899,-28.498922970416874,6.82973676149493,1.5913956505727438,0.05784739967301459,0.0003537270547992258
0.5600000000000002,0.01630397141270734,-28.42161899871817,6.832728368191425,1.5900665625424346,0.05681723268023121,0.00035029942392719813
0.5800000000000002,-0.021682054366912062,-28.328957275795517,6.827218599362306,1.5872073682292536,0.05575367743596799,0.0003466779562690068
0.6000000000000002,-0.0548604407999127,-28.224656473660083,6.814750230390643,1.5831165475004314,0.05467295358452266,0.00034295075406147804
0.6200000000000002,-0.08354712417228782,-28.11190086118522,6.796667045353659,1.578052953360934,0.05358871533756477,0.00033918798672541526
0.6400000000000002,-0.10809162220472945,-27.99340015828743,6.774134851745258,1.572240049579372,0.052512345719487985,0.00033544492189328074
0.6600000000000003,-0.12886061625438838,-27.87144426503251,6.748160731922254,1.5658697931493863,0.05145322530667077,0.000331764502342128
0.6800000000000003,-0.146224718861089,-27.747953064830142,6.719610605283236,1.5591061765082925,0.050418976594293105,0.00032817952618147345
0.7000000000000003,-0.1605481589599993,-27.62452154830836,6.689225189912603,1.5520884471147163,0.049415685272113236,0.00032471448191164235
0.7200000000000003,-0.1721810576227112,-27.502460533509236,6.657634461431941,1.5449340237039364,0.04844809983243317,0.0003213870900297118
0.7400000000000003,-0.18145393944930532,-27.382833273920667,6.625370710661413,1.5377411291682437,0.047519810987634525,0.00031820958804385825
0.7600000000000003,-0.18867412166236086,-27.266488251781254,6.592880303114922,1.5305911604691986,0.046633412373305004,0.0003151898018360611
0.7800000000000004,-0.19412363815665667,-27.154088453603407,6.560534241536351,1.5235508155626534,0.04579064400379471,0.0003123320280177767
0.8000000000000004,-0.19805838315037683,-27.04613741831397,6.528637630342149,1.5166739970279783,0.04499251989740442,0.00030963776322106597
0.8200000000000004,-0.20070819372720639,-26.943002338852793,6.497438136246556,1.5100035112562735,0.044239441242337106,0.00030710630193540736
0.8400000000000004,-0.20227762863885967,-26.844934485190947,6.467133534873916,1.5035725812096468,0.04353129639340602,0.0003047352231787346
0.8600000000000004,-0.20294723903370926,-26.75208720227328,6.437878427575078,1.4974061898051734,0.042867548927252724,0.00030252078760057127
0.8800000000000004,-0.20287516344659906,-26.66453172052841,6.409790207151985,1.4915222698720667,0.04224731490066672,0.00030045825982007775
0.9000000000000005,-0.20219891293329795,-26.582271000184257,6.382954345551434,1.4859327555950088,0.041669430383512104,0.0002985421680890858
0.9200000000000005,-0.20103724192216266,-26.505251814048442,6.35742907060421,1.4806445091876583,0.04113251024468856,0.00029676651477525623
0.9400000000000005,-0.19949202597603666,-26.433375256741826,6.333249493780926,1.4756601355209957,0.04063499911296742,0.0002951249449842327
0.9600000000000005,-0.19765008909404802,-26.366505852419376,6.310431245233433,1.470978696321303,0.04017521534027373,0.000293610883527356
0.9800000000000005,-0.19558494077800148,-26.304479417556706,6.288973667580764,1.4665963345845232,0.039751388737651036,0.0002922176428170123
1.0000000000000004,-0.1933583971612034,-26.247109820719025,6.2688626150128055,1.4625068188262322,0.03936169277230009,0.00029093851122207436
1.0200000000000005,-0.19102207147888262,-26.19419476738435,6.250072899938112,1.4587020159695814,0.03900427186168823,0.00028976682246085886
1.0400000000000005,-0.1886187275181168,-26.14552072532112,6.232570425456427,1.455172300772458,0.03867726434097355,0.00028869601081631677
1.0600000000000005,-0.18618349584326044,-26.100867093917262,6.2163140377886625,1.4519069089189343,0.0383788216050111,0.0002877196558477863
1.0800000000000005,-0.18374495696736837,-26.06000971011602,6.201257129871398,1.4488942402231775,0.038107123906542556,0.000286831516204429
1.1000000000000005,-0.18132609858355409,-26.022723773807456,6.187349023807929,1.446122117701266,0.03786039321272558,0.0002860255554858449
1.1200000000000006,-0.17894515580267178,-25.988786266254834,6.174536157409837,1.4435780077240064,0.03763690351229296,0.00028529596402380964
1.1400000000000006,-0.17661634432606288,-25.957977927256934,6.162763096915652,1.4412492058267508,0.03743498887817802,0.0002846371727016632
1.1600000000000006,-0.17435049685906012,-25.930084849081723,6.151973396410492,1.4391229923728708,0.037253049619687596,0.00028404386213921017
1.1800000000000006,-0.17215561292581683,-25.90489973901147,6.14211032184757,1.4371867617774745,0.03708955676371589,0.0002835109719582741
1.2000000000000006,-0.17003733190665749,-25.882222895924457,6.133117455826525,1.4354281285751949,0.03694305511198242,0.0002830337017840816
1.2200000000000006,-0.1679993384646421,-25.861862941365807,6.124939197602653,1.433835013290316,0.036812165080973035,0.00028260751262697975
1.2400000000000007,-0.16604370882314345,-25.843637340705037,6.117521171378328,1.4323957107373602,0.036695583511637646,0.00028222812619255926
1.2600000000000007,-0.1641712055712432,-25.82737274571393,6.110810554487626,1.4310989431248784,0.03659208362020843,0.0002818915200126916
1.2800000000000007,-0.1623815278958558,-25.812905186113817,6.104756335585545,1.4299338999624285,0.03650051421000391,0.0002815939245071528
1.3000000000000007,-0.1606735233621457,-25.80008013431089,6.099309512452116,1.4288902667075956,0.036419798309138884,0.000281331814256644
1.3200000000000007,-0.15904536663241675,-25.788752464573903,6.094423237380473,1.4279582437208513,0.03634893131173951,0.000281101902633809
1.3400000000000007,-0.15749470984250458,-25.778786325079615,6.090052917514908,1.427128557003212,0.036286978733529186,0.00028090113278660383
1.3600000000000008,-0.15601880875772878,-25.77005493904803,6.086156276841648,1.4263924619983581,0.03623307367394169,0.00028072666885928157
1.3800000000000008,-0.15461462823192118,-25.762440349098696,6.082693385414159,1.4257417415769233,0.0361864140439503,0.0002805758863849181
1.4000000000000008,-0.15327893006625626,-25.75583311689764,6.079626661116628,1.4251686992084052,0.03614625963455853,0.0002804463631087481
1.4200000000000008,-0.15200834586488554,-25.750131988685673,6.07692084831129,1.4246661481736878,0.03611192906777152,0.0002803358683220211
1.4400000000000008,-0.15079943718021394,-25.74524353573632,6.0745429775999735,1.4242273975872897,0.03608279669925631,0.00028024235309832054
1.4600000000000009,-0.14964874481580814,-25.74108177754494,6.072462310042015,1.4238462359304356,0.03605828948082104,0.00028016394022796227
1.4800000000000009,-0.1485528289986835,-25.73756779429663,6.07065026897715,1.423516912587993,0.03603788384858997,0.0002800989141114405
1.5000000000000009,-0.1475083017586476,-25.73462933430718,6.069080362102433,1.423234117986678,0.03602110263533542,0.00028004571015319583
1.520000000000001,-0.14651185274987188,-25.732200420978614,6.0677280962751805,1.4229929627022224,0.036007512057083975,0.0002800029063844754
1.540000000000001,-0.14556026950453216,-25.7302209633988,6.066570886885046,1.4227889559241744,0.03599671876881982,0.0002799692123764859
1.560000000000001,-0.1446504529957453,-25.728636373621455,6.065587963645697,1.4226179835964634,0.035988367017624895,0.0002799434614172997
1.580000000000001,-0.14377942924772302,-25.727397193357138,6.064760274367218,1.4224762864945384,0.03598213590840008,0.00027992460043207166
1.600000000000001,-0.14294435760480706,-25.726458732150533,6.064070387729889,1.4223604384525963,0.03597773676915041,0.00027991168278345595
1.620000000000001,-0.1421425362223916,-25.725780718629302,6.063502396491401,1.4222673249478603,0.03597491065606491,0.00027990385870069407
1.640000000000001,-0.14137140520670233,-25.7253269661252,6.063041821697917,1.4221941221793213,0.035973425966492376,0.0002799003688512512
1.660000000000001,-0.14062854783147571,-25.72506505349637,6.062675518796381,1.4221382767421478,0.0359730761919066,0.00027990053574420554
1.680000000000001,-0.13991169012409,-25.724966021822745,6.062391586231895,1.4220974860411473,0.03597367778893909,0.0002799037580357667
1.700000000000001,-0.13921869915277085,-25.72500408722022,6.0621792769635245,1.422069679462043,0.03597506818491697,0.0002799095033607069
1.720000000000001,-0.13854758022731328,-25.725156370018873,6.062028913312375,1.4220530003965814,0.03597710390380876,0.0002799173015454845
1.740000000000001,-0.1378964732448651,-25.725402640129907,6.061931805438283,1.4220457891442266,0.03597965882082419,0.00027992674033842837
1.7600000000000011,-0.13726364835069393,-25.725725078529457,6.061880173532321,1.422046566693233,0.03598262252757259,0.0002799374588860087
1.7800000000000011,-0.13664750108568224,-25.72610805445849,6.061867074013266,1.4220540194163422,0.035985898824311316,0.00027994914315041886
1.8000000000000012,-0.13604654712581699,-25.72653791791455,6.0618863296653265,1.4220669846844984,0.03598940431178618,0.00027996152127159144
1.8200000000000012,-0.13545941676084716,-25.727002807002414,6.061932463852688,1.422084437356975,0.035993067098522236,0.0002799743595338156
1.8400000000000012,-0.13488484918544064,-25.72749246950404,6.06200063865961,1.4221054771625852,0.035996825607092074,0.0002799874577568105
1.8600000000000012,-0.13432168669131794,-25.72799809813059,6.062086597046816,1.422129316947597,0.036000627470989234,0.0002800006463201405
1.8800000000000012,-0.13376886884001937,-25.72851217875833,6.062186608776661,1.4221552717278154,0.03600442853132345,0.0002800137827729775
1.9000000000000012,-0.13322542665627424,-25.729028350978417,6.062297420185541,1.4221827485798557,0.03600819191670337,0.00028002674827594387
1.9200000000000013,-0.13269047690760516,-25.729541280457475,6.062416207543942,1.4222112372765017,0.036011887199499146,0.0002800394453839612
1.9400000000000013,-0.1321632165024953,-25.730046542107388,6.062540533792203,1.4222403016467564,0.03601548963261794,0.0002800517953318311
1.9600000000000013,-0.13164291703730768,-25.730540513728464,6.062668308791923,1.4222695716633305,0.036018979454389095,0.0002800637354976321
1.9800000000000013,-0.13112891952708683,-25.73102027925425,6.062797752581696,1.4222987361551707,0.03602234126100839,0.0002800752178522604
2.0000000000000013,-0.13062062932298701,-25.731483541065302,6.062927361794085,1.422327536186051,0.03602556343953882,0.0002800862063736197
2.0200000000000014,-0.1301175112644124,-25.731928540634605,6.063055878725963,1.4223557589498566,0.03602863765603418,0.00028009667626473526
2.0400000000000014,-0.12961908502618336,-25.732353987017905,6.063182263236506,1.42238323228971,0.03603155839433521,0.00028010661134894024
2.0600000000000014,-0.12912492072802806,-25.73275899249252,6.063305667114241,1.4224098196709316,0.036034322550599567,0.0002801160035460458
2.0800000000000014,-0.1286346347567866,-25.73314301490951,6.063425410733479,1.4224354156539327,0.03603692906220324,0.00028012485162989776
2.1000000000000014,-0.12814788583434034,-25.73350580610166,6.063540961992796,1.4224599418186357,0.036039378583183374,0.00028013315958064916
2.1200000000000014,-0.1276643713233998,-25.73384736594035,6.0636519171723755,1.4224833430616874,0.036041673194431904,0.0002801409361851584
2.1400000000000015,-0.1271838237577203,-25.734167901504048,6.063757983819498,1.422505584321923,0.03604381614970405,0.0002801481937339139
2.1600000000000015,-0.12670600760901518,-25.73446779098736,6.0638589652264425,1.4225266475998404,0.036045811649743846,0.0002801549478696672
2.1800000000000015,-0.1262307162659635,-25.734747551818117,6.063954746611136,1.4225465293428143,0.03604766464167959,0.0002801612163563405
2.2000000000000015,-0.12575776923755022,-25.735007812694988,6.064045282799629,1.4225652380946423,0.03604938065680533,0.0002801670188163443
2.2200000000000015,-0.12528700954947514,-25.735249289166617,6.064130587149221,1.42258279242538,0.03605096564917485,0.0002801723763748566
2.2400000000000015,-0.12481830135537031,-25.735472762303296,6.064210721790797,1.4225992190887322,0.03605242587485448,0.000280177310743002
2.2600000000000016,-0.12435152771946001,-25.73567906031645,6.064285789049004,1.4226145514292874,0.0360537677807378,0.0002801818442804819
2.2800000000000016,-0.12388658858771606,-25.735869042680825,6.064355923738276,1.4226288279582155,0.0360549979049114,0.0002801859997403097
2.3000000000000016,-0.12342339892656184,-25.73604358663801,6.0644212865967875,1.422642091135727,0.036056122804551005,0.00028018979969210564
2.3200000000000016,-0.12296188701886734,-25.73620357566956,6.0644820583402606,1.4226543862969965,0.03605714898272397,0.000280193266219397
2.3400000000000016,-0.12250199291192843,-25.736349889833495,6.064538434733407,1.4226657607541722,0.036058082838466676,0.0002801964217366724
2.3600000000000017,-0.12204366700872704,-25.736483397763845,6.064590622079054,1.4226762629828107,0.03605893061755749,0.0002801992869394211
2.3800000000000017,-0.12158686878179292,-25.73660495004096,6.06463883354064,1.4226859419780078,0.03605969837814482,0.00028020188317295
2.4000000000000017,-0.1211315656226768,-25.73671537385581,6.064683285915861,1.4226948466793214,0.03606039196465492,0.0002802042297813485
2.4200000000000017,-0.12067773178381014,-25.736815468802135,6.064724196915254,1.422703025511482,0.03606101698042131,0.00028020634601581655
2.4400000000000017,-0.12022534745701918,-25.73690600355442,6.064761782872056,1.422710525977332,0.036061578779504666,0.0002802082502928807
2.4600000000000017,-0.11977439790933708,-25.736987713539357,6.064796256887649,1.4227173943720293,0.036062082447977824,0.0002802099592144605
2.4800000000000018,-0.11932487274812686,-25.737061299091245,6.0648278272410705,1.4227236755042576,0.03606253280532228,0.00028021148975811844
2.5000000000000018,-0.1188767652338436,-25.737127424528907,6.06485669620295,1.422729412523538,0.03606293439610656,0.0002802128569731619
2.520000000000002,-0.11843007169271669,-25.737186717510717,6.06488305897815,1.4227346467518251,0.036063291494267735,0.00028021407511818726
2.540000000000002,-0.11798479098341819,-25.737239768933843,6.064907103034152,1.4227394176055337,0.036063608102047846,0.0002802151582297508
2.560000000000002,-0.1175409240354881,-25.7372871332559,6.064929007470623,1.4227437624943045,0.03606388796010512,0.0002802161181201532
2.580000000000002,-0.11709847343175817,-25.73732932906009,6.064948942744578,1.4227477168198541,0.036064134551304285,0.000280216967415663
2.600000000000002,-0.11665744305966097,-25.737366839875108,6.06496707029331,1.4227513139235661,0.03606435110803454,0.00028021771620853706
2.620000000000002,-0.11621783779430839,-25.7374001152331,6.064983542592583,1.422754585137159,0.0360645406262774,0.0002802183749045827
2.640000000000002,-0.11577966323019062,-25.737429571900535,6.064998503007635,1.4227575597736355,0.036064705869725065,0.00028021895288871633
2.660000000000002,-0.11534292544754887,-25.737455595147836,6.065012085988627,1.4227602652005482,0.03606484938492431,0.0002802194584689932
2.680000000000002,-0.11490763081793887,-25.737478540221137,6.0650244171775585,1.422762726875098,0.03606497351110687,0.0002802198996407139
2.700000000000002,-0.11447378582989476,-25.737498733789376,6.065035613654567,1.4227649684220438,0.03606508039110904,0.0002802202834908925
2.720000000000002,-0.11404139695505755,-25.73751647545604,6.0650457841611045,1.4227670116895816,0.03606517198251225,0.00028022061653683707
2.740000000000002,-0.11361047052315065,-25.737532039290187,6.065055029486475,1.4227688768502005,0.036065250069453464,0.0002802209050074265
2.760000000000002,-0.11318101262879932,-25.737545675369056,6.065063442703281,1.4227705824561032,0.03606531627446,0.00028022115381119575
2.780000000000002,-0.11275302905442697,-25.737557611256626,6.065071109598433,1.4227721455397968,0.03606537206731708,0.00028022136838550286
2.800000000000002,-0.11232652520185038,-25.737568053515098,6.06507810901366,1.422773581699888,0.036065418778048516,0.00028022155282597574
2.820000000000002,-0.11190150605542648,-25.737577189111366,6.065084513204397,1.4227749051683423,0.036065457605974446,0.00028022171121747314
2.840000000000002,-0.11147797613245825,-25.737585186858247,6.0650903882033464,1.4227761289117558,0.0360654896267046,0.0002802218471970766
2.860000000000002,-0.1110559394718642,-25.737592198715827,6.065095794289123,1.4227772647117134,0.03606551580982267,0.0002802219639161667
2.880000000000002,-0.11063539960576296,-25.73759836109982,6.065100786232504,1.4227783232416842,0.03606553701624733,0.00028022206435411633
2.900000000000002,-0.1102163595640393,-25.737603796112893,6.065105413697117,1.422779314128881,0.03606555401654016,0.00028022215086138773
2.920000000000002,-0.1097988218590471,-25.737608612692327,6.065109721692371,1.4227802460763521,0.03606556749446484,0.00028022222586979173
2.940000000000002,-0.10938278850038774,-25.737612907730746,6.0651137507550095,1.4227811268811106,0.03606557805439352,0.0002802222912243347
2.960000000000002,-0.10896826099867507,-25.73761676709647,6.065117537383379,1.4227819635359256,0.03606558622875668,0.0002802223488836955
2.980000000000002,-0.10855524037606035,-25.73762026661546,6.065121114316699,1.4227827622858864,0.03606559248646375,0.00028022240040837323
3.000000000000002,-0.10814372718568777,-25.73762347301094,6.065124510846585,1.4227835286906831,0.03606559723631058,0.0002802224467694718
3.0200000000000022,-0.10773372152680505,-25.737626444684146,6.0651277530776335,1.4227842676841245,0.03606560083342422,0.00028022248961742484
3.0400000000000023,-0.10732522306147096,-25.73762923259889,6.065130864224587,1.4227849836281492,0.03606560358714905,0.00028022252960893234
3.0600000000000023,-0.10691823104023257,-25.73763188093833,6.065133864839935,1.4227856803636654,0.03606560576173516,0.0002802225679007222
3.0800000000000023,-0.10651274431910007,-25.73763442782446,6.065136773050289,1.422786361259576,0.03606560758291556,0.0002802226049768912
3.1000000000000023,-0.10610876138409608,-25.73763690595264,6.065139604815771,1.4227870292611795,0.036065609243965416,0.0002802226416367842
3.1200000000000023,-0.10570628037373098,-25.737639343116122,6.065142374066113,1.4227876869234954,0.03606561090485288,0.0002802226783794439
3.1400000000000023,-0.10530529909694764,-25.737641762812277,6.065145092985058,1.4227883364617897,0.03606561270175935,0.00028022271535842105
3.1600000000000024,-0.10490581506092322,-25.737644184664752,6.065147772068464,1.42278897976839,0.036065614742278096,0.0002802227535220799
3.1800000000000024,-0.10450782548764526,-25.737646624894666,6.0651504204180995,1.4227896184703321,0.03606561711752081,0.0002802227924941572
3.2000000000000024,-0.10411132733810913,-25.737649096718577,6.065153045802187,1.4227902539385275,0.03606561989736361,0.0002802228331712014
3.2200000000000024,-0.10371631733008613,-25.7376516107228,6.065155654837238,1.4227908873268265,0.03606562313681966,0.00028022287493654563
3.2400000000000024,-0.10332279195911642,-25.73765417517061,6.065158253079465,1.4227915195915337,0.0360656268757413,0.00028022291879570196
3.2600000000000025,-0.10293074751862452,-25.737656796334925,6.065160845178754,1.422792151512659,0.036065631142115334,0.00028022296390064084
3.2800000000000025,-0.10254018011339028,-25.737659478726016,6.065163434973698,1.4227927837261058,0.036065635954867975,0.0002802230112599396
3.3000000000000025,-0.10215108567808429,-25.737662225388018,6.065166025584913,1.4227934167317176,0.03606564132219171,0.0002802230601032965
3.3200000000000025,-0.10176345999742331,-25.737665038071604,6.0651686194911445,1.4227940509102979,0.036065647246241415,0.0002802231108010142
3.3400000000000025,-0.10137729871510182,-25.737667917439257,6.065171218638916,1.4227946865459704,0.03606565372203567,0.0002802231633822526
3.3600000000000025,-0.10099259735071886,-25.73767086324976,6.065173824484868,1.422795323835869,0.036065660739827636,0.0002802232176971403
3.3800000000000026,-0.10060935131344273,-25.737673874504917,6.065176438095183,1.4227959629071134,0.03606566828629201,0.00028022327364902924
3.4000000000000026,-0.1002275559140493,-25.73767694957839,6.0651790601251125,1.4227966038083437,0.03606567634196796,0.00028022333115813305
3.4200000000000026,-0.09984720637420885,-25.737680086336166,6.065181691000606,1.4227972465568905,0.03606568488883525,0.0002802233903748904
3.4400000000000026,-0.09946829784097044,-25.737683282247986,6.065184330841424,1.4227978911084205,0.03606569390392945,0.00028022345093554933
3.4600000000000026,-0.09909082539206349,-25.737686534479124,6.065186979563961,1.4227985373903838,0.036065703363085275,0.0002802235129412663
3.4800000000000026,-0.09871478404800271,-25.73768983996058,6.065189636923812,1.4227991853008803,0.03606571324235728,0.0002802235763687496
3.5000000000000027,-0.09834016878031893,-25.737693195456444,6.065192302504083,1.4227998347100328,0.03606572351663112,0.00028022364088625337
3.5200000000000027,-0.09796697451821323,-25.737696597650523,6.065194975791455,1.4228004854724452,0.03606573416010477,0.0002802237064930247
3.5400000000000027,-0.0975951961562469,-25.73770004313741,6.065197656150577,1.4228011374238037,0.03606574514667095,0.0002802237732835453
3.5600000000000027,-0.09722482855820935,-25.737703528530005,6.065200342920317,1.4228017904004933,0.03606575645289649,0.0002802238409336799
3.5800000000000027,-0.0968558665656003,-25.737707050464437,6.065203035337115,1.4228024442199612,0.03606576805188683,0.0002802239095653228
3.6000000000000028,-0.09648830500376082,-25.73771060561412,6.065205732656327,1.4228030987082048,0.03606577992193834,0.00028022397889443775
3.6200000000000028,-0.09612213868332731,-25.737714190746637,6.065208434055828,1.4228037536779525,0.0360657920384904,0.0002802240490038521
3.640000000000003,-0.09575736240500987,-25.73771780272628,6.065211138735053,1.4228044089509428,0.03606580437904899,0.0002802241197304425
3.660000000000003,-0.09539397096723778,-25.737721438517156,6.065213845880377,1.4228050643471017,0.03606581692271844,0.0002802241910247077
3.680000000000003,-0.09503195916440976,-25.73772509522773,6.065216554727793,1.4228057196997754,0.03606582964997212,0.0002802242627766957
3.700000000000003,-0.09467132179636817,-25.737728770084836,6.065219264435251,1.422806374827227,0.03606584253978181,0.0002802243350559369
3.720000000000003,-0.09431205366209028,-25.737732460440064,6.065221974278945,1.4228070295784638,0.036065855574804295,0.00028022440761723416
3.740000000000003,-0.09395414956985171,-25.737736163834455,6.065224683511207,1.4228076837899515,0.03606586873823949,0.0002802244805877479
3.760000000000003,-0.09359760433498998,-25.7377398779037,6.065227391407524,1.4228083373152873,0.03606588201237058,0.00028022455380271065
3.780000000000003,-0.09324241278747536,-25.737743600446642,6.065230097316732,1.4228089900152625,0.03606589538470279,0.00028022462714185443
3.800000000000003,-0.09288856976492355,-25.737747329409206,6.065232800555895,1.4228096417511815,0.03606590883820281,0.00028022470082343437
3.820000000000003,-0.0925360701216702,-25.73775106286434,6.065235500538336,1.4228102924006425,0.03606592236214327,0.00028022477438139227
3.840000000000003,-0.09218490872391794,-25.737754799034217,6.065238196681074,1.4228109418472077,0.03606593594308168,0.00028022484821795934
3.860000000000003,-0.09183508045923094,-25.73775853625129,6.065240888446507,1.422811589978925,0.03606594957121719,0.00028022492205862686
3.880000000000003,-0.09148658022595857,-25.737762273007764,6.065243575320801,1.4228122366954632,0.036065963234661734,0.0002802249958191276
3.900000000000003,-0.09113940294550638,-25.73776600786973,6.065246256814382,1.422812881895633,0.03606597692462551,0.0002802250697439175
3.920000000000003,-0.09079354355350944,-25.73776973955812,6.065248932525384,1.4228135255026015,0.03606599063255961,0.0002802251433726365
3.940000000000003,-0.09044899700581954,-25.737773466897742,6.065251602022197,1.4228141674294013,0.03606600435036291,0.0002802252171193974
3.960000000000003,-0.09010575827823786,-25.73777718880384,6.0652542649448975,1.4228148076052736,0.036066018071479744,0.0002802252906802115
3.980000000000003,-0.08976382236755232,-25.73778090429328,6.0652569209445115,1.4228154459613338,0.036066031788218884,0.00028022536424859466
4.000000000000003,-0.08942318428726814,-25.737784612468953,6.065259569699343,1.4228160824368163,0.03606604549531137,0.0002802254374221708
4.020000000000002,-0.08908383907284012,-25.737788312541916,6.06526221094769,1.4228167169803638,0.03606605918815845,0.0002802255106460548
4.040000000000002,-0.08874578178013781,-25.737792003785312,6.065264844414319,1.422817349539508,0.036066072860478894,0.00028022558361868576
4.060000000000001,-0.08840900748542069,-25.737795685540313,6.065267469855078,1.4228179800679255,0.03606608650852507,0.00028022565646024667
4.080000000000001,-0.08807351128412488,-25.73779935722863,6.065270087080447,1.4228186085299996,0.03606610012860941,0.00028022572906835847
4.1000000000000005,-0.08773928829418853,-25.737803018339825,6.065272695905673,1.4228192348909174,0.036066113718293394,0.00028022580145138816
4.12,-0.08740633365231165,-25.737806668409924,6.065275296123964,1.422819859112472,0.03606612727189328,0.00028022587358734726
4.14,-0.0870746425156339,-25.737810307044143,6.0652778876431555,1.4228204811795306,0.03606614078982171,0.00028022594559893015
4.159999999999999,-0.08674421006350475,-25.737813933873248,6.065280470286927,1.422821101058747,0.03606615426713379,0.0002802260173003076
4.179999999999999,-0.08641503149271301,-25.737817548600674,6.065283043972544,1.4228217187359404,0.03606616770392832,0.00028022608872129264
4.199999999999998,-0.08608710202253267,-25.73782115095586,6.065285608579737,1.4228223341906459,0.03606618109659735,0.00028022615995211943
4.219999999999998,-0.08576041689023217,-25.737824740708174,6.065288164035921,1.422822947410065,0.03606619444486256,0.0002802262309099428
4.2399999999999975,-0.08543497135408096,-25.73782831766819,6.065290710266181,1.4228235583821172,0.03606620774660024,0.00028022630172184386
4.259999999999997,-0.08511076069320644,-25.737831881659268,6.065293247206965,1.4228241670977106,0.03606622100103065,0.0002802263720829011
4.279999999999997,-0.08478778020255451,-25.737835432559173,6.065295774819905,1.4228247735508832,0.03606623420707263,0.00028022644228904627
4.299999999999996,-0.08446602520082003,-25.737838970251534,6.065298293065385,1.4228253777352298,0.036066247364720826,0.0002802265121887677
4.319999999999996,-0.08414549102300306,-25.737842494652526,6.065300801904783,1.4228259796469067,0.036066260472243206,0.00028022658180739584
4.339999999999995,-0.0838261730249048,-25.737846005687942,6.065303301317124,1.42282657928385,0.03606627352900505,0.0002802266513187144
4.359999999999995,-0.08350806658012644,-25.737849503307945,6.065305791294595,1.4228271766455964,0.036066286536243906,0.00028022672038566275
