time,q_0,q_1,q_2,q_3,q_4,q_5,v_0,v_1,v_2,v_3,v_4,v_5
8.41999999999991,0.0015987642129674073,-0.0681204617731298,0.14953066591527345,0.007833027943114673,0.06747848793819677,-0.1411320200948231,0.0012007106166467218,0.2922443901586685,-0.17307303113321051,-0.2951814475752159,-0.983370360118371,1.5419257538897393
8.439999999999909,0.0016215391153789312,-0.06148269383139938,0.14598797869921049,0.00257331368589159,0.05068085529815741,-0.11479775890376748,0.0011387451205761968,0.33188839708652124,-0.17713436080314837,-0.26298571286115413,-0.8398816320019681,1.316713059552781
8.459999999999908,0.001643210283816171,-0.05425724886469528,0.1424036504178648,-0.0021082114670627067,0.03634001267049,-0.09232939674813845,0.0010835584218619886,0.36127224833520477,-0.17921641406728536,-0.23407625764771484,-0.7170421313833706,1.1234181077814513
8.479999999999908,0.0016639324723713134,-0.04662109940713126,0.13881226827854073,-0.006273973672160805,0.024100855610113013,-0.07317393323923663,0.001036109427757119,0.3818074728782013,-0.1795691069662027,-0.2082881102549049,-0.6119578530188495,0.9577731754450911
8.499999999999908,0.00168384861282064,-0.03872553886596952,0.1352443763608888,-0.009982069955541335,0.013658225327685763,-0.05685344825178577,0.0009958070224663311,0.3947780270580868,-0.17839459588259768,-0.1854048141690265,-0.5221315141213625,0.8160242493725429
8.519999999999907,0.0017030748125972208,-0.030698809687585676,0.1317267663686841,-0.013285560271101074,0.004750183727708244,-0.04295587344661883,0.0009613099888290337,0.40133645891919223,-0.1758804996102336,-0.16517451577798695,-0.44540207999887593,0.694878740258347
8.539999999999907,0.0017216959289322274,-0.022648614707333224,0.12828262048850678,-0.016232175261282587,-0.0028478618335704715,-0.031126726870558046,0.0009310558167503341,0.4025097490126225,-0.1722072940088671,-0.1473307495090757,-0.3799022780639358,0.5914573288030393
8.559999999999906,0.0017397673248903765,-0.014664446932242945,0.12493166749858113,-0.01886434842494755,-0.00932829484489325,-0.02106168172870253,0.0009035697979074519,0.3992083887545139,-0.16754764949628195,-0.1316086581832481,-0.32402165056613896,0.5032522570927758
8.579999999999906,0.0017573196385602878,-0.006819737238903081,0.12169035272648059,-0.021219464287799954,-0.014855755865020547,-0.01249993456883713,0.0008776156834955711,0.3922354846669932,-0.1620657386050275,-0.11775579314262022,-0.2763730510063648,0.4280873579932701
8.599999999999905,0.0017743645510801653,0.0008261772893144647,0.11857202170876398,-0.023330239415847137,-0.019571016729961567,-0.005218325033342979,0.0008522456259938743,0.3822957264108773,-0.15591655088583042,-0.10553875640235913,-0.2357630432470511,0.3640804767747075
8.619999999999905,0.001790900421321334,0.008226262440661773,0.11558712410929,-0.025225173047212834,-0.023594337402199798,0.0009738442715759759,0.0008267935120584341,0.37000425756736544,-0.14924487997369915,-0.09474668156828489,-0.20116603361191157,0.3096084652459477
8.639999999999905,0.0018069172359629522,0.015344167650074562,0.11274343833141294,-0.02692902056386202,-0.027028370449349137,0.006239344105053844,0.0008008407320809082,0.35589526047063946,-0.14218428889385246,-0.08519237583245935,-0.17170165235746707,0.2632749916738934
8.659999999999904,0.0018224006680012555,0.022152769482624308,0.11004631193537065,-0.028463258021003943,-0.029960670322507637,0.01071697066821634,0.0007741716019151626,0.3404300916274873,-0.1348563198021144,-0.0767118728570961,-0.14661499365792502,0.22388132815812475
8.679999999999904,0.0018373352251784356,0.028632867272196064,0.10749891131413039,-0.029846518138720475,-0.03246585832035066,0.014524974094303892,0.0007467278588590109,0.3240048894785877,-0.12737003106201303,-0.06916300588582655,-0.12525939989215132,0.19040017130437764
8.699999999999903,0.0018517065641695015,0.03477201974683088,0.10510247409356303,-0.03109498703683453,-0.03460748830047912,0.017764022559302553,0.00071856694955329,0.30695762373174085,-0.11982186102836757,-0.06242344490570274,-0.10708149900642273,0.16195242324993295
